source,label,target
5,body temperature increased,498
5,emesis,500
5,Mumps,500
5,Bleeding,500
5,body temperature increased,500
5,emesis,501
5,Bleeding,501
5,body temperature increased,501
5,emesis,504
5,emesis,505
5,Bleeding,505
5,body temperature increased,505
5,emesis,507
5,emesis,510
5,Bleeding,510
5,emesis,513
5,body temperature increased,513
5,emesis,515
5,body temperature increased,515
5,emesis,516
5,body temperature increased,516
5,emesis,526
5,body temperature increased,526
5,emesis,530
5,emesis,531
5,Bleeding,531
5,body temperature increased,531
5,emesis,532
5,body temperature increased,532
5,emesis,533
5,body temperature increased,533
5,emesis,535
5,Bleeding,535
5,emesis,539
5,emesis,541
5,Bleeding,541
5,body temperature increased,541
5,emesis,542
5,body temperature increased,542
5,emesis,543
5,emesis,544
5,body temperature increased,544
5,emesis,545
5,Bleeding,545
5,body temperature increased,545
5,emesis,552
5,Bleeding,552
5,emesis,553
5,body temperature increased,553
5,emesis,555
5,emesis,556
5,emesis,562
5,emesis,568
5,emesis,572
5,emesis,574
5,Bleeding,574
5,body temperature increased,574
5,emesis,578
5,body temperature increased,578
5,emesis,580
5,body temperature increased,580
5,emesis,583
5,emesis,584
5,emesis,586
5,body temperature increased,586
5,emesis,588
5,body temperature increased,588
5,emesis,590
5,emesis,591
5,Bleeding,591
5,body temperature increased,591
5,emesis,594
5,body temperature increased,594
5,emesis,595
5,body temperature increased,595
5,emesis,597
5,body temperature increased,597
5,emesis,598
5,body temperature increased,598
5,emesis,600
5,Bleeding,600
5,body temperature increased,600
5,emesis,601
5,body temperature increased,601
5,emesis,603
5,Bleeding,603
5,emesis,604
5,emesis,606
5,Bleeding,606
5,body temperature increased,606
5,emesis,611
5,body temperature increased,611
5,emesis,612
5,emesis,613
5,body temperature increased,613
5,emesis,614
5,body temperature increased,614
5,emesis,615
5,body temperature increased,615
5,emesis,621
5,Bleeding,621
5,emesis,636
5,emesis,637
5,body temperature increased,637
5,emesis,641
5,Bleeding,641
5,body temperature increased,641
5,emesis,644
5,emesis,51
5,Bleeding,51
5,body temperature increased,51
5,emesis,69
5,emesis,83
5,Bleeding,83
5,body temperature increased,83
5,emesis,137
5,Mumps,137
5,body temperature increased,137
5,emesis,140
5,Bleeding,140
5,body temperature increased,140
5,emesis,142
5,Bleeding,142
5,body temperature increased,142
5,emesis,293
5,Bleeding,293
5,body temperature increased,293
5,emesis,376
5,Mumps,376
5,body temperature increased,376
5,emesis,432
5,Mumps,432
5,body temperature increased,432
5,emesis,573
5,body temperature increased,573
5,emesis,589
5,Bleeding,589
5,body temperature increased,589
5,emesis,624
5,body temperature increased,624
5,emesis,627
5,Mumps,627
5,Bleeding,627
5,body temperature increased,627
5,emesis,629
5,emesis,640
5,body temperature increased,640
5,Mumps,259
5,Mumps,353
5,Mumps,643
5,Mumps,266
5,body temperature increased,266
5,Bleeding,9
5,Bleeding,10
5,Bleeding,16
5,Bleeding,33
5,body temperature increased,33
5,Bleeding,61
5,Bleeding,89
5,Bleeding,91
5,body temperature increased,91
5,Bleeding,104
5,body temperature increased,104
5,Bleeding,122
5,Bleeding,124
5,body temperature increased,124
5,Bleeding,135
5,Bleeding,146
5,Bleeding,160
5,body temperature increased,160
5,Bleeding,164
5,body temperature increased,164
5,Bleeding,176
5,Bleeding,178
5,Bleeding,183
5,Bleeding,185
5,body temperature increased,185
5,Bleeding,186
5,body temperature increased,186
5,Bleeding,198
5,body temperature increased,198
5,Bleeding,201
5,Bleeding,205
5,Bleeding,215
5,Bleeding,223
5,body temperature increased,223
5,Bleeding,225
5,body temperature increased,225
5,Bleeding,226
5,Bleeding,241
5,body temperature increased,241
5,Bleeding,242
5,body temperature increased,242
5,Bleeding,244
5,body temperature increased,244
5,Bleeding,246
5,body temperature increased,246
5,Bleeding,260
5,Bleeding,262
5,body temperature increased,262
5,Bleeding,279
5,Bleeding,281
5,Bleeding,287
5,Bleeding,296
5,body temperature increased,296
5,Bleeding,299
5,body temperature increased,299
5,Bleeding,311
5,Bleeding,314
5,body temperature increased,314
5,Bleeding,315
5,body temperature increased,315
5,Bleeding,327
5,Bleeding,335
5,body temperature increased,335
5,Bleeding,344
5,Bleeding,364
5,Bleeding,379
5,Bleeding,395
5,body temperature increased,395
5,Bleeding,422
5,body temperature increased,422
5,Bleeding,431
5,body temperature increased,431
5,Bleeding,448
5,Bleeding,474
5,Bleeding,484
5,Bleeding,519
5,body temperature increased,519
5,Bleeding,522
5,body temperature increased,522
5,Bleeding,524
5,Bleeding,529
5,body temperature increased,529
5,Bleeding,563
5,Bleeding,565
5,Bleeding,608
5,body temperature increased,608
5,Bleeding,617
5,Bleeding,620
5,body temperature increased,620
5,Bleeding,630
5,Bleeding,642
5,Bleeding,54
5,Bleeding,181
5,body temperature increased,181
5,Bleeding,189
5,body temperature increased,189
5,Bleeding,195
5,body temperature increased,195
5,Bleeding,355
5,body temperature increased,20
5,body temperature increased,24
5,body temperature increased,30
5,body temperature increased,46
5,body temperature increased,58
5,body temperature increased,65
5,body temperature increased,75
5,body temperature increased,88
5,body temperature increased,94
5,body temperature increased,99
5,body temperature increased,114
5,body temperature increased,157
5,body temperature increased,161
5,body temperature increased,167
5,body temperature increased,200
5,body temperature increased,218
5,body temperature increased,238
5,body temperature increased,240
5,body temperature increased,248
5,body temperature increased,252
5,body temperature increased,267
5,body temperature increased,273
5,body temperature increased,312
5,body temperature increased,320
5,body temperature increased,339
5,body temperature increased,352
5,body temperature increased,361
5,body temperature increased,365
5,body temperature increased,371
5,body temperature increased,388
5,body temperature increased,391
5,body temperature increased,394
5,body temperature increased,396
5,body temperature increased,409
5,body temperature increased,413
5,body temperature increased,414
5,body temperature increased,416
5,body temperature increased,424
5,body temperature increased,429
5,body temperature increased,433
5,body temperature increased,434
5,body temperature increased,453
5,body temperature increased,478
5,body temperature increased,479
5,body temperature increased,491
5,body temperature increased,496
5,body temperature increased,520
5,body temperature increased,538
5,body temperature increased,560
5,body temperature increased,575
5,body temperature increased,582
5,body temperature increased,596
5,body temperature increased,599
5,body temperature increased,609
5,body temperature increased,616
5,body temperature increased,634
5,body temperature increased,62
5,body temperature increased,67
5,body temperature increased,625
6,coccydynia,37
6,emesis,37
6,coccydynia,116
6,emesis,116
6,Bleeding,116
6,body temperature increased,116
6,coccydynia,172
6,emesis,172
6,body temperature increased,172
6,coccydynia,236
6,body temperature increased,236
6,coccydynia,239
6,coccydynia,259
6,emesis,259
6,coccydynia,291
6,coccydynia,297
6,coccydynia,338
6,emesis,338
6,Bleeding,338
6,coccydynia,341
6,emesis,341
6,body temperature increased,341
6,coccydynia,385
6,emesis,385
6,coccydynia,393
6,coccydynia,537
6,coccydynia,616
6,coccydynia,140
6,emesis,140
6,coccydynia,298
6,emesis,298
6,emesis,8
6,emesis,9
6,emesis,11
6,emesis,14
6,body temperature increased,14
6,emesis,15
6,body temperature increased,15
6,emesis,16
6,body temperature increased,16
6,emesis,19
6,body temperature increased,19
6,emesis,22
6,Bleeding,22
6,emesis,34
6,emesis,36
6,emesis,38
6,emesis,40
6,body temperature increased,40
6,emesis,44
6,Bleeding,44
6,body temperature increased,44
6,emesis,50
6,Bleeding,50
6,body temperature increased,50
6,emesis,63
6,emesis,68
6,emesis,71
6,body temperature increased,71
6,emesis,75
6,body temperature increased,75
6,emesis,81
6,emesis,82
6,emesis,92
6,body temperature increased,92
6,emesis,98
6,emesis,113
6,body temperature increased,113
6,emesis,122
6,emesis,124
6,body temperature increased,124
6,emesis,125
6,body temperature increased,125
6,emesis,130
6,body temperature increased,130
6,emesis,145
6,body temperature increased,145
6,emesis,147
6,body temperature increased,147
6,emesis,149
6,body temperature increased,149
6,emesis,150
6,body temperature increased,150
6,emesis,152
6,Bleeding,152
6,emesis,167
6,Bleeding,167
6,emesis,168
6,Bleeding,168
6,body temperature increased,168
6,emesis,173
6,emesis,177
6,emesis,182
6,body temperature increased,182
6,emesis,187
6,Bleeding,187
6,emesis,190
6,body temperature increased,190
6,emesis,191
6,body temperature increased,191
6,emesis,202
6,Bleeding,202
6,emesis,208
6,Bleeding,208
6,emesis,216
6,body temperature increased,216
6,emesis,220
6,emesis,228
6,emesis,235
6,emesis,237
6,emesis,240
6,Bleeding,240
6,body temperature increased,240
6,emesis,243
6,emesis,249
6,emesis,252
6,body temperature increased,252
6,emesis,255
6,body temperature increased,255
6,emesis,256
6,body temperature increased,256
6,emesis,263
6,Bleeding,263
6,body temperature increased,263
6,emesis,264
6,Bleeding,264
6,emesis,272
6,body temperature increased,272
6,emesis,277
6,Bleeding,277
6,emesis,286
6,body temperature increased,286
6,emesis,288
6,Bleeding,288
6,body temperature increased,288
6,emesis,290
6,body temperature increased,290
6,emesis,294
6,body temperature increased,294
6,emesis,295
6,emesis,296
6,emesis,301
6,emesis,302
6,emesis,306
6,emesis,310
6,emesis,312
6,Bleeding,312
6,body temperature increased,312
6,emesis,314
6,emesis,315
6,emesis,320
6,emesis,329
6,emesis,330
6,Bleeding,330
6,body temperature increased,330
6,emesis,344
6,emesis,347
6,Bleeding,347
6,body temperature increased,347
6,emesis,351
6,body temperature increased,351
6,emesis,354
6,emesis,361
6,emesis,362
6,Bleeding,362
6,body temperature increased,362
6,emesis,364
6,emesis,365
6,Bleeding,365
6,emesis,369
6,emesis,372
6,Bleeding,372
6,emesis,373
6,emesis,375
6,Bleeding,375
6,emesis,381
6,body temperature increased,381
6,emesis,384
6,Bleeding,384
6,emesis,390
6,emesis,392
6,body temperature increased,392
6,emesis,399
6,emesis,401
6,body temperature increased,401
6,emesis,403
6,Bleeding,403
6,emesis,406
6,emesis,407
6,emesis,412
6,body temperature increased,412
6,emesis,414
6,body temperature increased,414
6,emesis,418
6,body temperature increased,418
6,emesis,419
6,emesis,420
6,emesis,421
6,emesis,423
6,emesis,424
6,emesis,426
6,emesis,428
6,body temperature increased,428
6,emesis,431
6,carbuncle,431
6,emesis,437
6,body temperature increased,437
6,emesis,438
6,Bleeding,438
6,emesis,440
6,Bleeding,440
6,body temperature increased,440
6,emesis,446
6,emesis,449
6,body temperature increased,449
6,emesis,450
6,Bleeding,450
6,emesis,451
6,Bleeding,451
6,emesis,454
6,emesis,464
6,emesis,471
6,Bleeding,471
6,emesis,473
6,emesis,475
6,emesis,476
6,body temperature increased,476
6,emesis,477
6,body temperature increased,477
6,emesis,478
6,body temperature increased,478
6,emesis,481
6,body temperature increased,481
6,emesis,483
6,emesis,489
6,body temperature increased,489
6,emesis,492
6,emesis,493
6,body temperature increased,493
6,emesis,495
6,body temperature increased,495
6,emesis,501
6,emesis,503
6,Bleeding,503
6,carbuncle,503
6,emesis,505
6,body temperature increased,505
6,emesis,510
6,emesis,520
6,emesis,524
6,Bleeding,524
6,emesis,526
6,emesis,528
6,Bleeding,528
6,emesis,533
6,body temperature increased,533
6,emesis,535
6,Bleeding,535
6,body temperature increased,535
6,emesis,539
6,Bleeding,539
6,emesis,540
6,emesis,541
6,body temperature increased,541
6,emesis,542
6,emesis,544
6,body temperature increased,544
6,emesis,547
6,emesis,551
6,emesis,553
6,emesis,555
6,emesis,562
6,emesis,567
6,Bleeding,567
6,body temperature increased,567
6,emesis,574
6,emesis,577
6,emesis,578
6,body temperature increased,578
6,emesis,579
6,emesis,584
6,body temperature increased,584
6,emesis,585
6,emesis,590
6,body temperature increased,590
6,emesis,592
6,emesis,599
6,Bleeding,599
6,body temperature increased,599
6,emesis,600
6,body temperature increased,600
6,emesis,603
6,emesis,608
6,Bleeding,608
6,body temperature increased,608
6,emesis,610
6,emesis,611
6,Bleeding,611
6,body temperature increased,611
6,emesis,615
6,emesis,617
6,emesis,621
6,emesis,628
6,body temperature increased,628
6,emesis,630
6,emesis,635
6,body temperature increased,635
6,emesis,637
6,Bleeding,637
6,emesis,642
6,emesis,51
6,body temperature increased,51
6,emesis,54
6,emesis,137
6,body temperature increased,137
6,emesis,196
6,emesis,266
6,body temperature increased,266
6,emesis,303
6,emesis,432
6,emesis,573
6,Bleeding,573
6,emesis,627
6,emesis,640
6,Bleeding,18
6,body temperature increased,18
6,Bleeding,20
6,body temperature increased,20
6,Bleeding,73
6,Bleeding,74
6,Bleeding,91
6,Bleeding,123
6,Bleeding,127
6,Bleeding,151
6,Bleeding,171
6,Bleeding,179
6,Bleeding,183
6,body temperature increased,183
6,Bleeding,230
6,Bleeding,242
6,Bleeding,244
6,Bleeding,254
6,Bleeding,275
6,Bleeding,282
6,Bleeding,289
6,Bleeding,317
6,Bleeding,332
6,Bleeding,342
6,Bleeding,353
6,Bleeding,363
6,Bleeding,379
6,Bleeding,383
6,body temperature increased,383
6,Bleeding,389
6,Bleeding,391
6,Bleeding,395
6,body temperature increased,395
6,Bleeding,409
6,Bleeding,448
6,Bleeding,468
6,Bleeding,482
6,Bleeding,488
6,body temperature increased,488
6,Bleeding,490
6,Bleeding,500
6,body temperature increased,500
6,Bleeding,515
6,Bleeding,548
6,Bleeding,550
6,Bleeding,554
6,Bleeding,614
6,Bleeding,620
6,Bleeding,638
6,Bleeding,83
6,body temperature increased,83
6,Bleeding,316
6,carbuncle,155
6,carbuncle,436
6,body temperature increased,55
6,body temperature increased,58
6,body temperature increased,77
6,body temperature increased,78
6,body temperature increased,84
6,body temperature increased,85
6,body temperature increased,97
6,body temperature increased,126
6,body temperature increased,156
6,body temperature increased,176
6,body temperature increased,184
6,body temperature increased,185
6,body temperature increased,198
6,body temperature increased,227
6,body temperature increased,229
6,body temperature increased,238
6,body temperature increased,246
6,body temperature increased,247
6,body temperature increased,251
6,body temperature increased,300
6,body temperature increased,309
6,body temperature increased,324
6,body temperature increased,335
6,body temperature increased,339
6,body temperature increased,343
6,body temperature increased,352
6,body temperature increased,388
6,body temperature increased,413
6,body temperature increased,422
6,body temperature increased,427
6,body temperature increased,441
6,body temperature increased,452
6,body temperature increased,472
6,body temperature increased,499
6,body temperature increased,507
6,body temperature increased,508
6,body temperature increased,519
6,body temperature increased,538
6,body temperature increased,546
6,body temperature increased,576
6,body temperature increased,583
6,body temperature increased,594
6,body temperature increased,595
6,body temperature increased,597
6,body temperature increased,601
6,body temperature increased,606
7,emesis,21
7,emesis,60
7,emesis,66
7,body temperature increased,66
7,emesis,115
7,emesis,151
7,Bleeding,151
7,emesis,154
7,Bleeding,154
7,emesis,170
7,Bleeding,170
7,body temperature increased,170
7,emesis,173
7,emesis,190
7,Bleeding,190
7,emesis,256
7,body temperature increased,256
7,emesis,262
7,emesis,266
7,emesis,277
7,emesis,287
7,emesis,318
7,Bleeding,318
7,emesis,319
7,body temperature increased,319
